activity_nr,estab_name,site_city,site_state,site_zip,naics_code,trade,open_date
348532425,FREEDOM HILL CONSTRUCTION,MONTCLAIR,NJ,07042,238910,,2025-09-29
348532474,"HADDAD PLUMBING & HEATING, INC.",WEST ORANGE,NJ,07052,238220,,2025-09-29
348532573,D'ANNUNZIO & SONS INC.,EAST BRUNSWICK,NJ,08816,237310,Highway/Bridge,2025-09-29
348522418,MINEOLA VILL DPW,MINEOLA,NY,11501,237310,Highway/Bridge,2025-09-24
348522574,JEK ELECTRIC,EAST BRUNSWICK,NJ,08816,238210,,2025-09-24
348525742,MACX CONSTRUCTION CORP,BALDWIN,NY,11510,236115,,2025-09-24
348431230,"RED LION INSULATION, FIREPROOFING, WATERPROOFING",SUMMIT,NJ,07901,238390,,2025-09-24
348524349,LEMX CORP.,NEW YORK,NY,10038,238140,Masonry,2025-09-24
348522541,GUILLERMO'S SON LLC,KENDALL PARK,NJ,08824,238170,,2025-09-23
348521980,GM GLENN LLC,JERSEY CITY,NJ,07304,238130,Framing,2025-09-23
348522079,"SERVICE SCAFFOLD COMPANY, INC.",JERSEY CITY,NJ,07304,238990,,2025-09-23
348527748,RITE-WAY DEMOLITION INC.,BRIDGEHAMPTON,NY,11932,238910,,2025-09-22
348527805,EW HOWELL CONSTRUCTION GROUP,BRIDGEHAMPTON,NY,11932,236220,Commercial Bldg,2025-09-22
348517681,GGC REMODELING INC,FLANDERS,NY,11901,238130,Framing,2025-09-22
348527631,CONCRETE STRUCTURES INC.,QUOGUE,NY,11959,236220,Commercial Bldg,2025-09-22
348527649,THE ZENITH GROUP LLC,QUOGUE,NY,11959,236210,,2025-09-22
348521816,GUARACA BROTHERS CONSTRUCTION LLC,FORT LEE,NJ,07024,238160,Roofing,2025-09-22
348516956,"PINNACLE COMMERCIAL DEVELOPMENT, INC.",STATEN ISLAND,NY,10303,238390,,2025-09-19
348514449,SILVER OAK DESIGN CONSTRUCTION & LANDSCAPING LLC,LAMBERTVILLE,NJ,08530,236220,Commercial Bldg,2025-09-19
348515438,BOROUGH OF TINTON FALLS DPW,TINTON FALLS,NJ,07724,237310,Highway/Bridge,2025-09-19
348517236,"CONCRETE MECHANICS, INC.",STATEN ISLAND,NY,10303,238110,,2025-09-19
348514829,"TULLY CONSTRUCTION CO., INC.",JAMAICA,NY,11419,237310,Highway/Bridge,2025-09-19
348511403,BOROUGH OF SOMERVILLE DEPARTMENT OF PUBLIC WORKS,SOMERVILLE,NJ,08876,237310,Highway/Bridge,2025-09-18
348514308,ELITE BROTHERS CONSTRUCTION LLC.,BAYONNE,NJ,07002,236220,Commercial Bldg,2025-09-18
348501610,BOROUGH OF FLORHAM PARK DPW,FLORHAM PARK,NJ,07932,237310,Highway/Bridge,2025-09-18
348508169,BEANHEAD INC,CROTON ON HUDSON,NY,10520,238160,Roofing,2025-09-17
348508813,TOWNSHIP OF FRANKLIN DEPARTMENT OF PUBLIC WORKS,SOMERSET,NJ,08873,237310,Highway/Bridge,2025-09-17
348511619,YARYK HOME IMPROVEMENT LLC,PATERSON,NJ,07501,238170,,2025-09-17
348508292,BOROUGH OF HARVEY CEDARS - DEPARTMENT OF PUBLIC WORKS,HARVEY CEDARS,NJ,08008,237310,Highway/Bridge,2025-09-17
348501602,BOROUGH OF ENGLEWOOD CLIFFS DPW,ENGLEWOOD CLIFFS,NJ,07632,237310,Highway/Bridge,2025-09-17
348507492,RUSH RUBBISH LLC,BROOKLYN,NY,11212,238990,,2025-09-16
348507500,DLV CONSTRUCTION CORP.,BROOKLYN,NY,11212,238990,,2025-09-16
348507666,MYNENI AND MYNENI LLC,JERSEY CITY,NJ,07304,236220,Commercial Bldg,2025-09-16
348507690,EURO CONCRETE CORP,JERSEY CITY,NJ,07304,236220,Commercial Bldg,2025-09-16
348507724,ROLANDO'S HOME IMPROVEMENT LLC,HASBROUCK HEIGHTS,NJ,07604,238160,Roofing,2025-09-16
348506171,HUIMA CONSTRUCTION INC.,DEAL,NJ,07723,238160,Roofing,2025-09-16
348506189,KIM KEY CONSTRUCTION CORP,CROTON ON HUDSON,NY,10520,238160,Roofing,2025-09-16
348517038,ANTHONY BUILDERS LLC,FAIR LAWN,NJ,07410,238130,Framing,2025-09-16
348509480,YORS CONSTRUCTION LLC,MAYWOOD,NJ,07607,236118,,2025-09-16
348513961,"JERSEY ROOFING, LLC",HASBROUCK HEIGHTS,NJ,07604,238160,Roofing,2025-09-16
348514001,ROLANDO'S HOME IMPROVEMENT LLC,HASBROUCK HEIGHTS,NJ,07604,238160,Roofing,2025-09-16
348506353,MARVIN R HOME IMPROVEMENT CORP,WANTAGH,NY,11793,238170,,2025-09-16
348506445,GREAT ADDITIONS CONSTRUCTION COMPANY INC.,MASSAPEQUA,NY,11758,236118,,2025-09-16
348506569,"DIVINE ENERGY SOLUTIONS, INC.",HACKENSACK,NJ,07601,238220,,2025-09-16
348506650,NG1 GENERAL CONSTRUCTION LLC,MAYWOOD,NJ,07607,236118,,2025-09-16
348501628,TOWNSHIP OF EAST BRUNSWICK DPW,EAST BRUNSWICK,NJ,08816,237310,Highway/Bridge,2025-09-16
348507476,ODD CONSTRUCTION INC.,BROOKLYN,NY,11212,238990,,2025-09-16
348787698,"S. SAETEROS CONSTRUCTION, INC.",MASSAPEQUA,NY,11758,236115,,2025-09-16
348504663,SCG PROJECT ADVISORY LLC,WAYNE,NJ,07470,236220,Commercial Bldg,2025-09-15
348504689,SIX BROTHERS CONTRACTORS LLC,WAYNE,NJ,07470,238160,Roofing,2025-09-15
348504713,CITY GATES CONSTRUCTION LLC,WAYNE,NJ,07470,236220,Commercial Bldg,2025-09-15
348503723,DARCO CONSTRUCTION CORP,HALEDON,NJ,07508,236220,Commercial Bldg,2025-09-15
348502683,NYSTA CROSS WESTCHESTER MAINTENANCE SECTION,WEST HARRISON,NY,10604,237310,Highway/Bridge,2025-09-15
348516410,"J & Z NYMEX CONTRACTING, INC",YONKERS,NY,10704,238160,Roofing,2025-09-13
348504697,"AVS ENTERPRISE, INC.",WESTBURY,NY,11590,236118,,2025-09-12
348504754,GILBERTO GUAMAN LOJA LUIS,WESTBURY,NY,11590,236118,,2025-09-12
348516386,"FAWNMORE CONTRACTING, INC",YONKERS,NY,10704,238130,Framing,2025-09-12
348502071,GREENPORT VILLAGE HIGHWAY DEPARTMENT,GREENPORT,NY,11944,237310,Highway/Bridge,2025-09-12
348499666,TAPIA HOME IMPROVEMENT LLC,WHITE PLAINS,NY,10603,238140,Masonry,2025-09-12
348499773,"TRI-STATE CONSTRUCTION, INC.",MONMOUTH JUNCTION,NJ,08852,238110,,2025-09-12
348500489,SAUL & ADONAY HOME IMPROVEMENT CORP,EAST NORTHPORT,NY,11731,238160,Roofing,2025-09-12
348497116,E20 STUCCO INC.,BROOKLYN,NY,11214,238140,Masonry,2025-09-11
348498874,BOROUGH OF MANVILLE DEPARTMENT OF PUBLIC WORKS,MANVILLE,NJ,08835,237310,Highway/Bridge,2025-09-11
348495508,BOROUGH OF EMERSON DPW,EMERSON,NJ,07630,237310,Highway/Bridge,2025-09-10
348494048,"GARDEN STATE IRON, INC.",OCEAN,NJ,07712,238120,,2025-09-10
348496001,ROMAN CONSTRUCTION CORP,JERSEY CITY,NJ,07302,238140,Masonry,2025-09-10
348491762,TRUE STEEL CONSTRUCTION LLC,NEWARK,NJ,07102,238120,,2025-09-09
348493115,TOWNSHIP OF MANALAPAN DPW,MANALAPAN,NJ,07726,237310,Highway/Bridge,2025-09-09
348521634,TRADEMARK SIGN LLC,JACKSON,NJ,08527,238990,,2025-09-09
348493917,MKA GENERAL CONSTRUCTION INC.,BROOKLYN,NY,11207,238140,Masonry,2025-09-09
348492919,RSI CARPENTRY INCORPORATED,RYE,NY,10580,238350,,2025-09-09
348491283,UNITECH DESIGN INC,NEW YORK,NY,10014,238990,,2025-09-09
348491333,YSOY CONSTRUCTION,LITTLE FALLS,NJ,07424,238130,Framing,2025-09-09
348491374,JARECKI ELECTRIC CORPORATION,LITTLE FALLS,NJ,07424,238210,,2025-09-09
348491416,A & B RELIABLE HOME IMPROVEMENTS LLC,LITTLE FALLS,NJ,07424,238130,Framing,2025-09-09
348491572,J & R SIGNS INC,NEW YORK,NY,10014,238290,,2025-09-09
348488511,BERNARDS TOWNSHIP DEPARTMENT OF PUBLIC WORKS,BASKING RIDGE,NJ,07920,237310,Highway/Bridge,2025-09-08
348490566,LEMLE & WOLFF CONSTRUCTION CORP.,BROOKLYN,NY,11212,236116,,2025-09-08
348490608,BLETSAS PLUMBING & HEATING CORP.,BROOKLYN,NY,11212,238220,,2025-09-08
348490624,"A&R ELECTRICAL MAINTENANCE, INC.",BROOKLYN,NY,11212,238210,,2025-09-08
348490699,"URBAN FLOORING SYSTEMS, INC.",BROOKLYN,NY,11212,238330,,2025-09-08
348490731,FW FREEDOM CONSTRUCTION CORP.,BROOKLYN,NY,11212,238350,,2025-09-08
348490764,KING CONTRACTING GROUP NY INC.,BROOKLYN,NY,11212,238160,Roofing,2025-09-08
348491697,PENTA RESTORATION CORP,BROOKLYN,NY,11212,236220,Commercial Bldg,2025-09-08
348491705,OLYMPUS CONSTRUCTION SERVICES CORP.,BROOKLYN,NY,11212,238110,,2025-09-08
348491747,AIROZO CONCRETE PUMPING CORP,BROOKLYN,NY,11212,238110,,2025-09-08
348493396,NP4 STRUCTURES INC.,BROOKLYN,NY,11212,238110,,2025-09-08
348493420,OTIS ELEVATOR COMPANY,BROOKLYN,NY,11212,238290,,2025-09-08
348493438,"TRYSLER, INC.",BROOKLYN,NY,11212,238150,,2025-09-08
348516352,LUCISANO BUILDING & REMODELING LLC,YONKERS,NY,10704,236220,Commercial Bldg,2025-09-08
348492828,SUNNYMAC SOLAR,BLOOMFIELD,NJ,07003,238210,,2025-09-08
348495607,HENRY DRYWALL CONTRACTING,YONKERS,NY,10704,238130,Framing,2025-09-08
348495748,COREY GLASS INC.,YONKERS,NY,10704,238150,,2025-09-08
348491531,GUILLERMO'S SON LLC,CLIFTON,NJ,07013,238170,,2025-09-08
348490640,"RL MECHANICAL SERVICES, INC.",BROOKLYN,NY,11212,238220,,2025-09-08
348497199,"SDBOV CONSTRUCTION, INC.",DEER PARK,NY,11729,236220,Commercial Bldg,2025-09-05
348486721,BOROUGH OF LAKE COMO DPW,LAKE COMO,NJ,07719,237310,Highway/Bridge,2025-09-05
348488313,RAM INTERIORS & SUPPLY CORP.,DEER PARK,NY,11729,236220,Commercial Bldg,2025-09-05
348485871,L&J GENERAL CONTRACTORS INCORPORATED,OSSINING,NY,10562,238140,Masonry,2025-09-05
348485939,ARAMCO 1 CORP,OSSINING,NY,10562,236116,,2025-09-05
348482332,ABOVE THE SKY INC.,RYE,NY,10580,238170,,2025-09-04
348482654,RIVERA'S CAR WASH,LAKE RONKONKOMA,NY,11779,238160,Roofing,2025-09-04
348484171,MIXED USE RESIDENTIAL CONSTRUCTION,HACKENSACK,NJ,07601,238130,Framing,2025-09-04
348485459,ABOVE ALL ROOFING,WEST BABYLON,NY,11704,238160,Roofing,2025-09-04
348481771,3 BROTHERS ROOFING LLC,FORT LEE,NJ,07024,238160,Roofing,2025-09-04
348481862,BOROUGH OF PEAPACK & GLADSTONE - DEPARTMENT OF PUBLIC WORKS,PEAPACK,NJ,07977,237310,Highway/Bridge,2025-09-04
348483165,NATIONAL GENERAL CONSTRUCTION LLC,DUMONT,NJ,07628,238160,Roofing,2025-09-04
348483173,VEGA GENERAL CONSTRUCTION LLC,TENAFLY,NJ,07670,238160,Roofing,2025-09-04
348483181,3L SON CONSTRUCTION LLC,TENAFLY,NJ,07670,238130,Framing,2025-09-04
348483199,MASTER HOME IMPROVEMENT AND DESIGN LLC.,TENAFLY,NJ,07670,238160,Roofing,2025-09-04
348478793,DJM RESTORATION SERVICE LLC,SOMERSET,NJ,08873,238120,,2025-09-03
348489824,"A & J ADVANCED, LLC.",ARDSLEY,NY,10502,238130,Framing,2025-09-03
348489923,NEUPAUL CONTRACTING II CORP,HARTSDALE,NY,10530,238140,Masonry,2025-09-03
348485202,PA AVALANCHE CONSTRUCTION CORP.,WHITE PLAINS,NY,10603,238140,Masonry,2025-09-03
348483108,OCR CONTRACTOR LLC,NEW MILFORD,NJ,07646,238160,Roofing,2025-09-03
348483124,CRS CONSTRUCTION LLC,ENGLEWOOD CLIFFS,NJ,07632,238130,Framing,2025-09-03
348483140,MEDINA MASONRY LLC,ENGLEWOOD CLIFFS,NJ,07632,238140,Masonry,2025-09-03
348483157,HIGHWOOD CONSTRUCTION INC,TENAFLY,NJ,07670,238160,Roofing,2025-09-03
348477019,TOWNSHIP OF NEPTUNE DPW,NEPTUNE,NJ,07753,237310,Highway/Bridge,2025-09-02
348480856,"PARKVIEW PLUMBING & HEATING, INC.",BROOKLYN,NY,11212,238220,,2025-09-02
348484502,PLATFORM SOLUTIONS INC.,BROOKLYN,NY,11212,238990,,2025-09-02
348484643,"K.P. ORGANIZATION OF QUALITY PAINTING, INC.",BROOKLYN,NY,11212,238320,,2025-09-02
348481052,"EASTERN METALWORKS OF NEW YORK, INC.",BROOKLYN,NY,11212,238390,,2025-09-02
348481326,KING COUNTY WATERPROOFING CORP,BROOKLYN,NY,11212,238990,,2025-09-02
348484700,"PYRAMID FLOOR COVERING, INC.",BROOKLYN,NY,11212,238330,,2025-09-02
348484767,"CUSTOM DESIGN INNOVATIONS, LLC",BROOKLYN,NY,11212,238310,,2025-09-02
348484791,"PRINCE CARPENTRY, INC.",BROOKLYN,NY,11212,238350,,2025-09-02
348480674,S.J. ELECTRIC INC.,BROOKLYN,NY,11212,238210,,2025-09-02
348483090,CJ BROTHERS GENERAL CONSTRUCTION LLC,TOTOWA,NJ,07502,238170,,2025-09-02
348490038,"ALL DONE, LLC.",HARTSDALE,NY,10530,238160,Roofing,2025-08-29
348472937,ASPRO CORP,MONSEY,NY,10952,236116,,2025-08-29
348473034,"K.S. KONOPKA, LLC",IRVINGTON,NJ,07111,238140,Masonry,2025-08-29
348475724,R. NAVAS CONSTRUCTION CORP.,MONSEY,NY,10952,238130,Framing,2025-08-29
348472523,NORTH STAR CONSTRUCTION,FARMINGDALE,NJ,07727,238160,Roofing,2025-08-28
348472606,FIVE STAR'S QUALITY CONSTRUCTION INC.,FARMINGDALE,NJ,07727,236115,,2025-08-28
348617929,"STRUCTURAL MAINTENANCE AND REPAIR TECHNOLOGIES, INC.",HACKENSACK,NJ,07601,238140,Masonry,2025-08-28
348470857,INFINITY FIRE INC.,NEW YORK,NY,10029,238220,,2025-08-28
348473141,"NEW GEN TRIM AND SIDING, LLC",MANASQUAN,NJ,08736,238160,Roofing,2025-08-28
348473208,"BARTEN BROS JUNK REMOVAL, DEMOLITION, SITE WORK, & FENCING",MANASQUAN,NJ,08736,236116,,2025-08-28
348470477,LYTO CONSTRUCTION CORP,SPRING VALLEY,NY,10977,238130,Framing,2025-08-28
348470576,"ROY ROCK MASONRY AND CONCRETE, LLC",NUTLEY,NJ,07110,238140,Masonry,2025-08-28
348483207,"AONE, C&M INC",FORT LEE,NJ,07024,236116,,2025-08-28
348483215,A&B STUCCO,FORT LEE,NJ,07024,238140,Masonry,2025-08-28
348483223,FIORELAS DRYWALL CORP,FORT LEE,NJ,07024,238310,,2025-08-28
348468729,"VOLMAR CONSTRUCTION, INC.",BRONX,NY,10460,236116,,2025-08-27
348468802,SARDAR RESTORATION CORP.,BRONX,NY,10460,238140,Masonry,2025-08-27
348468851,SKYWAY RESTORATION & CONTRACTING CORP.,BRONX,NY,10460,238320,,2025-08-27
348463654,TOWN OF BOONTON DPW,BOONTON,NJ,07005,237310,Highway/Bridge,2025-08-26
348463696,KYLE CONTI CONSTRUCTION,SOUTH AMBOY,NJ,08879,237310,Highway/Bridge,2025-08-26
348464496,BOROUGH OF KEANSBURG DPW,KEANSBURG,NJ,07734,237310,Highway/Bridge,2025-08-26
348463803,ASSUNCAO BROTHERS INC,SOUTH AMBOY,NJ,08879,237310,Highway/Bridge,2025-08-26
348464033,ZAQ CONSTRUCTION INC.,AUBURNDALE,NY,11358,236115,,2025-08-26
348466426,P&V DRYWALL CORP.,BELLEVILLE,NJ,07109,238130,Framing,2025-08-25
348466442,ALLIED BUILDERS AND MANAGEMENT LLC.,BELLEVILLE,NJ,07109,238190,,2025-08-25
348468687,"MONADNOCK CONSTRUCTION, INC.",BROOKLYN,NY,11212,236116,,2025-08-25
348468703,"MONADNOCK CONSTRUCTION, INC.",BROOKLYN,NY,11212,236116,,2025-08-25
348468778,GARCIA MARBLE & TILE INC.,BROOKLYN,NY,11212,238340,,2025-08-25
348468794,GARCIA MARBLE & TILE INC.,BROOKLYN,NY,11212,238340,,2025-08-25
348463936,IMPERIAL ART PAINTING LLC,AVENEL,NJ,07001,238320,,2025-08-25
348470774,"METRO R SERVICES, INC.",BROOKLYN,NY,11212,238160,Roofing,2025-08-25
348470782,MRS INC.,BROOKLYN,NY,11212,238160,Roofing,2025-08-25
348470790,ABOVE ALL STOREFRONTS INC.,BROOKLYN,NY,11212,238120,,2025-08-25
348470808,ABOVE ALL STOREFRONTS INC.,BROOKLYN,NY,11212,238120,,2025-08-25
348463076,"B&S HOME RENOVATION, LLC.",YONKERS,NY,10710,238160,Roofing,2025-08-25
348461807,"EDDEN GLOBAL CONSTRUCTION, INC. , BROOKLYN, NY 11214",STATEN ISLAND,NY,10306,238170,,2025-08-25
348465600,BOROUGH OF MATAWAN DPW,MATAWAN,NJ,07747,237310,Highway/Bridge,2025-08-25
348462177,"AK PLUMBING, INC.",JERSEY CITY,NJ,07310,238220,,2025-08-25
348458712,"ZAK CONTRACTOR, INC.",LEVITTOWN,NY,11756,236118,,2025-08-22
348458852,SISCA NORTHEAST INC.,YONKERS,NY,10705,236220,Commercial Bldg,2025-08-22
348459041,MULLEN CONSTRUCTION CO. INC.,FARMINGDALE,NY,11735,236220,Commercial Bldg,2025-08-22
348459207,MPOWER ENERGY,BRONX,NY,10466,238210,,2025-08-22
348459256,"ARCHISPACE CONSTRUCTION AND DEVELOPMENT, INC",LITTLE NECK,NY,11362,236115,,2025-08-22
348460189,TOWNSHIP OF MANALAPAN DPW,MANALAPAN,NJ,07726,237310,Highway/Bridge,2025-08-22
348473000,864 GROVE LLC,IRVINGTON,NJ,07111,238910,,2025-08-22
348459462,SOUTH SHORE CONSTRUCTION LLC,JERSEY CITY,NJ,07306,238110,,2025-08-22
348458456,"ALEX BROTHERS HOME IMPROVEMENT, LLC.",SOMERSET,NJ,08873,238160,Roofing,2025-08-22
348458571,GOLDEN PAVERS LI LLC,LEVITTOWN,NY,11756,238140,Masonry,2025-08-22
348456716,TOWN OF MORRISTOWN DPW,MORRISTOWN,NJ,07960,237310,Highway/Bridge,2025-08-21
348455098,BOROUGH OF SOMERVILLE DEPARTMENT OF PUBLIC WORKS,SOMERVILLE,NJ,08876,237310,Highway/Bridge,2025-08-21
348459108,CRAFT EXTERIORS LLC,STONY POINT,NY,10980,238160,Roofing,2025-08-21
348457052,TOLL BROTHERS,MIDDLETOWN,NJ,07748,236117,,2025-08-21
348457102,"A TO Z GENERAL CONTRACTORS AND BUILDERS, INC.",MIDDLETOWN,NJ,07748,238130,Framing,2025-08-21
348457151,CABIWOOD INC,STONY POINT,NY,10980,236115,,2025-08-21
348457367,SOEMER RODRIGUEZ,MIDDLETOWN,NJ,07748,238130,Framing,2025-08-21
348457417,NEW CONTRACTOR 1 CORPORATION,MIDDLETOWN,NJ,07748,238130,Framing,2025-08-21
348458407,"J WAMAN CONSTRUCTION, INC.",STONY POINT,NY,10980,238160,Roofing,2025-08-21
348453747,MURDOCK CONSTRUCTION LLC,NORTH BERGEN,NJ,07047,237310,Highway/Bridge,2025-08-20
348453762,HEAD OF THE HARBOR VILLAGE HALL & HWY DEPARTMENT,SAINT JAMES,NY,11780,237310,Highway/Bridge,2025-08-20
348453804,"PIPE LINE TECHNOLOGY, LLC.",NORTH BERGEN,NJ,07047,237110,,2025-08-20
348453580,"DEWCON, INC.",NORTH BERGEN,NJ,07047,237110,,2025-08-20
348450529,CHARLES ROTH LLC,LONG BEACH TOWNSHIP,NJ,08008,238160,Roofing,2025-08-19
348450586,"RANDALL CONTRACTOR, INC",LONG BEACH TOWNSHIP,NJ,08008,238160,Roofing,2025-08-19
348450909,JOHN JR CONSTRUCTION LLC,BARNEGAT,NJ,08005,238160,Roofing,2025-08-19
348450164,BIANJOR CONTRACTORS LLC,LONG BEACH,NJ,08008,236115,,2025-08-19
348450248,TODOLISTO CORPORATION,BEACH HAVEN,NJ,08008,238130,Framing,2025-08-19
348450297,V & G INCORPORATED,BARNEGAT,NJ,08005,238130,Framing,2025-08-19
348461567,COUNTY OF UNION DEPARTMENT OF PUBLIC WORKS,SCOTCH PLAINS,NJ,07076,237310,Highway/Bridge,2025-08-19
348450362,FIFTH AVENUE BUILDERS LLC,BROOKLYN,NY,11207,236220,Commercial Bldg,2025-08-18
348450412,TEMPO CARPENTRY LLC,BROOKLYN,NY,11207,238350,,2025-08-18
348450461,PINNACLE ALLIANCE CORP,BROOKLYN,NY,11207,238350,,2025-08-18
348450487,GLO ELECTRIC LLC,BROOKLYN,NY,11207,238210,,2025-08-18
348444357,E-J ELECTRIC T&D LLC,COLLEGE POINT,NY,11356,238210,,2025-08-18
348444654,PRESTIGE CONSTRUCTION AND MANAGEMENT LLC,SOUTH ORANGE,NJ,07079,236220,Commercial Bldg,2025-08-18
348444860,"CAZONE PLASTER & TILE, INC.",BRONXVILLE,NY,10708,238140,Masonry,2025-08-18
348457011,TOWNSHIP OF LITTLE EGG HARBOR DEPARTMENT OF PUBLIC WORKS,LITTLE EGG HARBOR TWP,NJ,08087,237310,Highway/Bridge,2025-08-18
348450503,G&M WORKS LANDSCAPE CONSTRUCTION,BROOKLYN,NY,11207,238190,,2025-08-18
348450511,LET IT GROW INC,BROOKLYN,NY,11207,238190,,2025-08-18
348481078,"A & K SLIP FORMING, INC.",HARRISON,NY,10528,237310,Highway/Bridge,2025-08-15
348442195,CON-TECH CONSTRUCTION TECHNOLOGY INC.,HARRISON,NY,10528,237990,,2025-08-15
348446980,HUNTERDON COUNTY DEPARTMENT OF PUBLIC WORKS ? MT. AIRY GARAGE,LAMBERTVILLE,NJ,08530,237310,Highway/Bridge,2025-08-15
348440165,SPRING VALLEY VILLAGE DPW,SPRING VALLEY,NY,10977,237310,Highway/Bridge,2025-08-14
348450222,TOWNSHIP OF HILLSBOROUGH DEPARTMENT OF PUBLIC WORKS,HILLSBOROUGH,NJ,08844,237310,Highway/Bridge,2025-08-14
348435165,TOWNSHIP OF LONG HILL DPW,STIRLING,NJ,07980,237310,Highway/Bridge,2025-08-14
348438391,SICA CONCRETE CORP,HACKENSACK,NJ,07601,238110,,2025-08-14
348440843,"RAILROAD CONSTRUCTION CO., INC.",WEEHAWKEN,NJ,07086,237310,Highway/Bridge,2025-08-14
348436585,A1 TOP QUALITY CONSTRUCTION LLC,UNION CITY,NJ,07087,238160,Roofing,2025-08-13
348437344,MANDA CORPORATION,SAYREVILLE,NJ,08871,238320,,2025-08-13
348437583,JOSEPH M. SANZARI INC.,SAYREVILLE,NJ,08871,237310,Highway/Bridge,2025-08-13
348434952,ON TIME 1 CONTRACTING,SCARSDALE,NY,10583,238160,Roofing,2025-08-13
348433038,TULLY - NUCO JV LLC.,BROOKLYN,NY,11206,237310,Highway/Bridge,2025-08-12
348433137,C&W PAINTING LLC,RIDGEWOOD,NJ,07450,238320,,2025-08-12
348453218,THE ACCENT GROUP,BASKING RIDGE,NJ,07920,236115,,2025-08-12
348434226,AMPACITY ELECTRICAL INC,BROOKLYN,NY,11221,238210,,2025-08-12
348434010,DENNIS ADAMS CONTRACTING,ELMSFORD,NY,10523,238150,,2025-08-12
348434416,AMPACITY ELECTRICAL INC,BROOKLYN,NY,11221,238210,,2025-08-12
348434531,TULLY - NUCO JV LLC.,BROOKLYN,NY,11237,237310,Highway/Bridge,2025-08-12
348437153,P.17 CONSTRUCTION INC.,BABYLON,NY,11703,238160,Roofing,2025-08-12
348434028,"SEGELMAN SHAW ROOFING, SIDING & GUTTERS",SCARSDALE,NY,10583,238160,Roofing,2025-08-12
348432998,IANNELLA GENERAL CONTRACTING INCORPORATED,HILLSIDE,NJ,07205,237110,,2025-08-12
348432105,T&M FRAMING CORPORATION,JERSEY CITY,NJ,07304,238130,Framing,2025-08-11
348420811,BOROUGH OF ELMWOOD PARK DPW,ELMWOOD PARK,NJ,07407,237310,Highway/Bridge,2025-08-11
348442229,LAKHI GENERAL CONSTRUCTION INC.,BROOKLYN,NY,11238,236116,,2025-08-11
348431297,"JIMY CONTRACTING, LLC.",SCARSDALE,NY,10583,238130,Framing,2025-08-11
348427675,N J M DEVELOPERS INC.,HICKSVILLE,NY,11801,238130,Framing,2025-08-08
348428053,LUMAJE CONSTRUCTION LLC,JERSEY CITY,NJ,07305,238130,Framing,2025-08-08
348430208,BOROUGH OF LAVALLETTE DEPARTMENT OF PUBLIC WORKS,LAVALLETTE,NJ,08735,237310,Highway/Bridge,2025-08-07
348424060,MONTANOS CONSTRUCTION LLC,RUTHERFORD,NJ,07070,236118,,2025-08-07
348424110,MILCON CONSTRUCTION CORP.,ELMSFORD,NY,10523,236210,,2025-08-07
348423781,SHARP CONCRETE CORPORATION,EAST BRUNSWICK,NJ,08816,238140,Masonry,2025-08-07
348424276,J SEVERINO CONSTRUCTION,RUTHERFORD,NJ,07070,238910,,2025-08-07
348424441,"IREX ADVANCED SPECIALTY, LLC",CARLSTADT,NJ,07072,236220,Commercial Bldg,2025-08-07
348423179,LAKE SUCCESS VILLAGE DEPARTMENT OF PUBLIC WORKS,GREAT NECK,NY,11020,237310,Highway/Bridge,2025-08-06
348420613,BOROUGH OF BERNARDSVILLE DPW,BERNARDSVILLE,NJ,07924,237310,Highway/Bridge,2025-08-06
348418450,BOROUGH OF SPRING LAKE DPW,SPRING LAKE,NJ,07762,237310,Highway/Bridge,2025-08-05
348431339,"MERCHAN'S PAINTING, LLC.",SCARSDALE,NY,10583,238170,,2025-08-05
348417098,MONTUORI MECHANICAL,WHIPPANY,NJ,07981,238220,,2025-08-05
348418195,TOWNSHIP OF EAST BRUNSWICK DPW,EAST BRUNSWICK,NJ,08816,237310,Highway/Bridge,2025-08-05
348415605,MONTAUK FRAMING INC.,COPIAGUE,NY,11726,236220,Commercial Bldg,2025-08-04
348433988,MAURO CONTRACTING CORP.,SCARSDALE,NY,10530,238170,,2025-08-04
348418039,J.T. MAGEN & COMPANY INC.,NEW YORK,NY,10019,236220,Commercial Bldg,2025-08-04
348418088,J.T. MAGEN & COMPANY INC.,NEW YORK,NY,10019,236220,Commercial Bldg,2025-08-04
348418153,"S & H IRONWORKS, LLC",NEW YORK,NY,10019,238120,,2025-08-04
348418187,"S & H IRONWORKS, LLC",NEW YORK,NY,10019,238120,,2025-08-04
348412776,ZSN DEVELOPMENT INC.,BROOKLYN,NY,11212,236116,,2025-08-01
348413873,BOROUGH OF MATAWAN DPW,MATAWAN,NJ,07747,237310,Highway/Bridge,2025-08-01
348431313,D. DEVITO CONSTRUCTION,SCARSDALE,NY,10583,238170,,2025-08-01
348414095,A&J HOME RENOVATIONS CORP,EASTCHESTER,NY,10707,236118,,2025-08-01
348414673,WOODPECKERS FRAMING CORP.,MOHEGAN LAKE,NY,10547,238130,Framing,2025-08-01
348415449,BOROUGH OF HARVEY CEDARS - DEPARTMENT OF PUBLIC WORKS,HARVEY CEDARS,NJ,08008,237310,Highway/Bridge,2025-07-31
348409426,WATERS & BUGBEE INC.,CLOSTER,NJ,07624,237110,,2025-07-31
348409442,"ASHLAND CONTRACTORS, LLC",TOMS RIVER,NJ,08755,237310,Highway/Bridge,2025-07-31
