activity_nr,citation_id,standard,viol_type,issuance_date,current_penalty,initial_penalty
348289612,01001,19260416 E01,S,2025-07-03,2837,2837
348289612,01002,19260501 B04 II,S,2025-07-03,6620,6620
348289612,01003,19261053 B01,S,2025-07-03,4729,4729
348289612,01004,19261053 B16,S,2025-07-03,6620,6620
348289737,01001,19260102 A01,S,2025-06-12,2833,4256
348289737,01002,19260501 B13,S,2025-06-12,3305,4965
348289737,01003,19261053 B01,S,2025-06-12,2362,3547
348298209,01001,19260501 B13,S,2025-09-19,4965,4965
348298241,01001,19260102 A01,R,2025-11-28,17023,17023
348298241,01002,19260501 B13,R,2025-11-28,25537,25537
348285685,01001,19260501 B15,S,2025-09-05,3972,3972
348283318,01001,19261053 B01,S,2025-11-21,3873,5958
348283318,02001,19260501 B13,R,2025-11-21,7745,11916
348281247,01001,19100029 B03,S,2025-06-11,4500,4500
348281247,01002,19100030 A01,S,2025-06-11,6300,6300
348281247,01003,19100146 G04,S,2025-06-11,6300,6300
348281247,01004,19100146 K01 II,S,2025-06-11,6300,6300
348281247,01005,19100176 C,S,2025-06-11,6300,6300
348281247,01006,19100179 J03,S,2025-06-11,6300,6300
348281247,01007,19100212 A03 II,S,2025-06-11,6300,6300
348281247,01008,N.J.A.C. 12:100-7.3(A),S,2025-06-11,6300,6300
348281247,01009,N.J.S.A. 34:6A-33(A),S,2025-06-11,6300,6300
348281247,02001,19040029 A,O,2025-06-11,900,900
348281247,02002,19040029 A,O,2025-06-11,900,900
348281247,02003,19040029 A,O,2025-06-11,900,900
348281247,02004,19040029 A,O,2025-06-11,900,900
348281247,02005,19040029 A,O,2025-06-11,900,900
348281247,02006,19040029 A,O,2025-06-11,900,900
348281247,02007,19100132 D01,O,2025-06-11,900,900
348281247,02008,19100147 C06 I,O,2025-06-11,900,900
348281247,02009,19100147 C06 II,O,2025-06-11,900,900
348281247,02010,19100157 E02,O,2025-06-11,900,900
348281247,02011,19100178 L01 I,O,2025-06-11,900,900
348281577,01001,19260501 B13,S,2025-11-21,3547,3547
348281742,01001,19260451 B01,S,2025-12-01,2128,2837
348289687,01001,19260102 A01,S,2025-11-21,0,2128
348289687,01002,19260501 B13,S,2025-11-21,0,4965
348289687,01003,19261053 A07,S,2025-11-21,0,4965
348289687,01004,19261053 B01,S,2025-11-21,0,4965
348411646,01001,19260100 A,R,2025-11-21,0,6809
348411646,01002,19260102 A01,R,2025-11-21,4300,6809
348411646,01003,19260501 B13,R,2025-11-21,14050,29790
348411646,01004,19261053 B01,R,2025-11-21,14050,29790
348285818,01001,19260501 B15,S,2025-07-15,4965,4965
348285818,01002,19260503 A01,S,2025-07-15,4256,4256
348286006,01001,19260453 B02 V,S,2025-11-13,3972,3972
348286113,01001,19260453 B02 V,O,2025-11-13,4000,9268
348286154,01001,19260501 B04 I,S,2025-11-20,3200,4965
348386897,01001,19260451 B01,S,2025-09-16,3972,3972
348386897,01002,19260451 G01,S,2025-09-16,3972,3972
348386897,01003,19261053 B01,S,2025-09-16,3972,3972
348297896,01001,19260100 A,S,2025-11-21,0,2270
348297896,01002,19260102 A01,S,2025-11-21,0,2270
348297896,01003,19260451 C03,O,2025-11-21,0,2838
348297896,01004,19260451 E01,S,2025-11-21,1800,3972
348297896,01005,19260451 G01,S,2025-11-21,1800,3972
348298175,01001,19260453 B02 V,S,2025-11-14,2838,2838
348280785,01001,19260451 G01 VII,O,2025-11-25,3547,3547
348280785,01002A,19260451 H02 II,O,2025-11-25,2837,2837
348280785,01002B,19260451 B01,O,2025-11-25,0,2837
348274754,01001,19260405 B02,S,2025-08-26,5296,5296
348279803,01001,19100178 L01 I,S,2025-09-16,3547,3547
348279803,01002,19261052 C01 II,S,2025-09-16,3547,3547
348277278,01001,19260501 B13,S,2025-06-27,3972,6620
348277278,01002,19260503 B01,S,2025-06-27,1686,2837
348280876,01001,5A0001,S,2025-11-26,0,3972
348280876,01002A,19101200 E01,S,2025-11-26,2000,2270
348280876,01002B,19101200 H01,S,2025-11-26,0,0
348280876,01003,19260405 A02 II I,S,2025-11-26,0,2838
348280876,01004,19260501 B13,S,2025-11-26,3000,3972
348280876,01005,19260502 D15 II,S,2025-11-26,2500,3972
348280876,01006,19260503 A01,S,2025-11-26,2500,3972
348280876,01007,19260703 A02,S,2025-11-26,2000,2838
348271438,01001,19260451 G01 VII,S,2025-11-24,3900,5958
348271859,01001,19260501 B13,S,2025-11-17,2100,3547
348271859,01002,19261053 B01,S,2025-11-17,2100,3547
348275108,01001A,19260453 B02 IV,S,2025-11-13,2750,4965
348275108,01001B,19260453 B02 V,S,2025-11-13,0,0
348275108,01002,19260501 B13,S,2025-11-13,2750,4965
348279910,01001,19260451 B01,S,2025-11-14,3972,3972
348279910,01002,19260451 E01,S,2025-11-14,2838,2838
348279910,01003,19260451 G01,S,2025-11-14,3972,3972
348270422,01001,19260501 B10,S,2025-07-01,4965,4965
348270497,01001,19260451 G01 VII,S,2025-07-01,3000,4965
348274341,01001A,19260021 B02,S,2025-09-16,4965,4965
348274341,01001B,19260150 C01 VIII,S,2025-09-16,0,0
348274341,02001,19260059,O,2025-09-16,0,0
348270307,01001,19260451 G04 I,S,2025-07-01,3000,4965
348279837,01001,19260100 A,S,2025-11-21,2270,2270
348279837,01002,19260102 A01,S,2025-11-21,2270,2270
348279837,01003,19260451 G01,S,2025-11-21,3972,3972
348279951,01001,19260501 B13,S,2025-11-14,3000,5958
348279951,01002,19261053 B01,S,2025-11-14,0,5958
348268400,01001,N.J.S.A. 34:6A-33(A),S,2025-06-06,4900,4900
348266610,01001,19260102 A01,S,2025-06-02,3000,4256
348266610,01002A,19260501 B13,S,2025-06-02,3500,4965
348266610,01002B,19260503 A02,S,2025-06-02,0,0
348260159,01001,19260501 B10,S,2025-09-24,3000,3547
348280066,01001,19260501 B13,S,2025-11-06,3972,3972
348262650,01001,19260501 B13,S,2025-05-22,4965,4965
348262650,01002,19261053 B01,S,2025-05-22,4965,4965
348256868,01001,19260451 E01,S,2025-11-18,3972,3972
348256868,01002,19260451 G01 VII,S,2025-11-18,3972,3972
348256868,01003,19260501 B01,S,2025-11-18,3972,3972
348256892,01001,19260502 B03,S,2025-11-18,2700,3972
348257015,01001,19260501 B13,S,2025-05-30,2100,3547
348267600,01001,19260501 B13,S,2025-11-06,3972,3972
348267600,01002,19261053 B13,S,2025-11-06,2838,2838
348257304,01001,19260451 G01,S,2025-11-13,6951,11585
348257304,01002,19261153 C01,S,2025-11-13,6951,11585
348253063,01001,19260453 B02 V,S,2025-05-20,2500,3547
348250812,01001,19260453 B02 V,S,2025-06-11,2979,4965
348250812,01002,19260453 B02 II,S,2025-06-11,1702,2837
348247594,01001,19260416 A01,S,2025-11-04,11585,16550
348253535,01001,19260451 B01,S,2025-10-21,0,4965
348253535,01002,19260451 E01,S,2025-10-21,0,3547
348253535,01003,19260451 G04 II,S,2025-10-21,0,4965
348253535,01004,19260501 B10,S,2025-10-21,0,4965
348248683,01001,19260453 B02 V,S,2025-09-05,7000,13902
348248683,01002,19260501 B01,S,2025-09-05,7000,13902
348253790,01001,19260451 B01,S,2025-10-21,2483,4965
348253790,01002,19260451 E01,S,2025-10-21,1774,3547
348253790,01003,19260451 G04 II,S,2025-10-21,2483,4965
348253790,01004,19260501 B10,S,2025-10-21,2483,4965
348266552,01001,19260405 J01 I,S,2025-10-21,2605,4256
348266552,01002A,19260451 A06,S,2025-10-21,3647,5958
348266552,01002B,19260451 C02,S,2025-10-21,0,0
348266552,01003,19260501 B13,S,2025-10-21,3647,5958
348266552,01004,19261052 C01 II,S,2025-10-21,2605,4256
348266552,02001,19260451 G01,R,2025-10-21,7296,11916
348246604,01001,19260303 B01,W,2025-07-03,16552,33103
348246695,01001,19260501 B01,S,2025-11-04,7500,11585
348246695,01002,19260502 D11,S,2025-11-04,7500,11585
348246695,01003,19260850 D,O,2025-11-04,7140,11585
348244898,01001,19100037 A04,S,2025-07-16,0,0
348244898,01002,19100120 Q01,S,2025-07-16,0,0
348244898,01003,19100157 C01,S,2025-07-16,0,0
348244898,01004,19100244 A01 II,S,2025-07-16,0,0
348244898,01005,19100303 G01 II,S,2025-07-16,0,0
348244898,01006,19100305 B01 II,S,2025-07-16,0,0
348243999,01001,12 NYCRR PART 800.6(F),S,2025-09-26,0,0
348243999,01002,12 NYCRR PART 800.6(G),S,2025-09-26,0,0
348243999,01003,12 NYCRR PART 800.6(H),S,2025-09-26,0,0
348243999,01004,12 NYCRR PART 801.29(A),S,2025-09-26,0,0
348243999,01005,19100120 Q06 I A,S,2025-09-26,0,0
348243999,01006,19100215 A04,S,2025-09-26,0,0
348243999,01007,19100244 A01 II,S,2025-09-26,0,0
348243999,01008,19100303 F02,S,2025-09-26,0,0
348243999,02001,19101200 H01,O,2025-09-26,0,0
348240235,01001A,19101200 E01,O,2025-10-15,2353,3547
348240235,01001B,19101200 G01,O,2025-10-15,0,0
348240235,01002,19260760 A01,S,2025-10-15,3294,4965
348240235,01003,19260761 C03 II,S,2025-10-15,2353,3547
348238361,01001,19260552 C01,S,2025-11-03,0,4965
348253899,01001A,19260552 C01,S,2025-11-03,4965,4965
348253899,01001B,19260020 B02,S,2025-11-03,0,0
348253899,01001C,19260021 B02,S,2025-11-03,0,0
348436858,01001,19260552 C01,S,2025-11-03,4965,4965
348236647,01001,19260020 B02,S,2025-09-22,2400,3972
348233347,01001,19260100 A,S,2025-08-19,3405,3405
348233347,01002,19260102 A02,S,2025-08-19,3405,3405
348233347,01003,19260451 B01,S,2025-08-19,3972,3972
348233347,01004,19260451 C02 I,S,2025-08-19,3972,3972
348233347,01005,19260451 E01,S,2025-08-19,3972,3972
348233347,01006,19260451 G01,S,2025-08-19,3972,3972
348233347,01007,19260452 A02,S,2025-08-19,3972,3972
348235763,01001,19260451 G01 VII,S,2025-11-05,3547,3547
348235763,01002,19260452 J02,S,2025-11-05,3547,3547
348234683,01001,19260021 B02,S,2025-09-04,4965,4965
348234683,01002,19260651 B04,S,2025-09-04,4965,4965
348234683,01003,19260651 C02,S,2025-09-04,4965,4965
348234683,01004,19260651 I01,S,2025-09-04,4965,4965
348234683,01005,19260651 J02,S,2025-09-04,4965,4965
348234683,01006,19260651 K01,S,2025-09-04,4965,4965
348234683,01007,19260652 A01,S,2025-09-04,4965,4965
348236787,01001,19260503 A01,S,2025-10-21,2750,4965
348236712,01001,19260501 B13,S,2025-10-21,2400,3972
348228495,01001,19260451 G04 XV,S,2025-09-26,1700,2838
348231184,01001,19260021 B02,S,2025-08-06,3476,4965
348228677,01001,19100037 B06,S,2025-06-02,0,0
348228677,01002,19100147 C01,S,2025-06-02,0,0
348228677,01003,19100157 C01,S,2025-06-02,0,0
348228677,01004,19100303 F02,S,2025-06-02,0,0
348228677,01005,19100303 G01 II,S,2025-06-02,0,0
348282310,01001,19260453 A02,S,2025-10-21,4965,4965
348282310,01002,19260453 B02 V,S,2025-10-21,4965,4965
348282310,01003,19260701 B,S,2025-10-21,3547,3547
348228198,01001,19101200 E01,O,2025-08-20,0,0
348228198,01002,19101200 F06 I,O,2025-08-20,0,0
348228198,01003,19101200 G01,O,2025-08-20,0,0
348228198,01004,19101200 H01,O,2025-08-20,0,0
348228693,01001,19100022 B,S,2025-05-20,4900,4900
348228693,01002,19100028 B01 I,S,2025-05-20,4900,4900
348228693,01003,19100030 A01,S,2025-05-20,4900,4900
348228693,01004,19100144 A03,S,2025-05-20,4900,4900
348228693,01005,19100145 C03,S,2025-05-20,4900,4900
348228693,01006,19100157 E02,S,2025-05-20,4900,4900
348228693,01007,19100176 B,S,2025-05-20,4900,4900
348228693,01008,19100176 C,S,2025-05-20,4900,4900
348228693,01009,19100212 A03 II,S,2025-05-20,3500,3500
348228693,01010,19100212 B,S,2025-05-20,4900,4900
348228693,01011,19100215 A04,S,2025-05-20,3500,3500
348228693,01012,19100244 A01 II,S,2025-05-20,4900,4900
348228693,01013,19100303 G01 II,S,2025-05-20,4900,4900
348228693,01014,N.J.S.A. 34:6A-33(A),S,2025-05-20,4900,4900
348228693,01015,N.J.S.A. 34:6A-33(A),S,2025-05-20,4900,4900
348228693,02001,19100132 D02,O,2025-05-20,700,700
348228693,02002,19100147 C06 I,O,2025-05-20,700,700
348228693,02003,19040029 A,O,2025-05-20,700,700
348228693,02004,19040029 A,O,2025-05-20,700,700
348228693,02005,19040029 A,O,2025-05-20,700,700
348228693,02006,19040029 A,O,2025-05-20,700,700
348228693,02007,19040029 A,O,2025-05-20,700,700
348228693,02008,19040029 A,O,2025-05-20,700,700
348221136,01001,19100022 A01,S,2025-05-16,6300,6300
348221136,01002,19100029 B10,S,2025-05-16,6300,6300
348221136,01003,19100037 A04,S,2025-05-16,6300,6300
348221136,01004,19100147 C01,S,2025-05-16,6300,6300
348221136,01005,19100176 B,S,2025-05-16,6300,6300
348221136,01006,19100176 C,S,2025-05-16,6300,6300
348221136,01007,19100212 A03 II,S,2025-05-16,6300,6300
348221136,01008,19100215 A04,S,2025-05-16,6300,6300
348221136,01009,19100303 B02,S,2025-05-16,6300,6300
348221136,01010,19100303 G02 I,S,2025-05-16,6300,6300
348221136,01011,19100305 B01 II,S,2025-05-16,6300,6300
348221136,01012,19100305 G01 IV A,S,2025-05-16,6300,6300
348221136,01013,N.J.S.A. 34:6A-33(A),S,2025-05-16,6300,6300
348222423,01001,19260501 B13,S,2025-08-08,4965,4965
348222423,01002,19260503 B01,S,2025-08-08,4965,4965
348219213,01001,19260501 B13,S,2025-05-15,3476,4965
348219890,01001,19260028 A,S,2025-10-22,4965,4965
348219890,01002,19260602 A03 I,S,2025-10-22,3547,3547
348219908,01001,19260501 B11,S,2025-10-24,3972,3972
348226077,01001,19260501 B15,S,2025-07-15,4965,4965
348226077,01002,19261053 B06,S,2025-07-15,4965,4965
348282344,01001,19260100 A,S,2025-10-14,2270,2270
348282344,01002,19260501 B13,S,2025-10-14,3972,3972
348227281,01001,19260501 B13,S,2025-06-02,3972,4965
348227281,02001,19260503 B01,O,2025-06-02,318,398
348213232,01001,19260200 G02,O,2025-10-22,3972,4965
348216136,01001A,19100023 C04,S,2025-10-27,5000,3972
348216136,01001B,19100023 C11,S,2025-10-27,0,3972
348216136,01001C,19100028 B01 I,S,2025-10-27,0,3972
348216136,02001,19100030 A03 I,O,2025-10-27,1888,3972
348282476,01001,19260501 B13,S,2025-10-10,2250,3972
348282476,01002,19261053 B01,S,2025-10-10,2250,3972
348212549,01001,12 NYCRR PART 800.6(H),S,2025-07-21,0,0
348212549,01002,19100028 B07,S,2025-07-21,0,0
348212549,01003,19100029 B03,S,2025-07-21,0,0
348212549,01004,19100120 Q01,S,2025-07-21,0,0
348212549,01005,19100120 Q06 I,S,2025-07-21,0,0
348212549,01006,19100157 C01,S,2025-07-21,0,0
348212549,01007,19100157 E03,S,2025-07-21,0,0
348212549,01008,19100215 A04,S,2025-07-21,0,0
348212549,01009,19100244 A01 II,S,2025-07-21,0,0
348212549,01010,19100303 F02,S,2025-07-21,0,0
348212549,02001,19101200 E01,O,2025-07-21,0,0
348212549,02002,19101200 F06,O,2025-07-21,0,0
348212549,02003,19101200 H01,O,2025-07-21,0,0
348215500,01001,19260451 B01 II,S,2025-10-15,3972,3972
348215500,01002,19260451 G01 VII,S,2025-10-15,3972,3972
348215500,01003,19261153 C01,S,2025-10-15,2838,2838
348215500,01004,19261153 D02 I,S,2025-10-15,2838,2838
348215500,01005,19261153 G01,S,2025-10-15,2838,2838
348215500,01006,19261153 I02 I,S,2025-10-15,2838,2838
348210246,01001,19260501 B13,S,2025-08-05,4965,4965
348216706,01001,19260501 B10,S,2025-07-17,6620,6620
348216706,01002,19260503 A01,S,2025-07-17,6620,6620
348216706,01003,19260503 A02 III,S,2025-07-17,6620,6620
348216706,01004,19261053 B01,S,2025-07-17,4729,4729
348209149,01001,19260501 B13,S,2025-06-16,4965,4965
348209149,01002,19260503 B01,S,2025-06-16,4965,4965
348209149,01003,19261053 B01,S,2025-06-16,4965,4965
348209339,01001,19260501 B13,S,2025-05-21,3476,4965
348209339,01002,19261053 B01,S,2025-05-21,1986,2837
348209339,02001,19260503 B01,O,2025-05-21,279,398
348209719,01001,19260405 A02 II C,S,2025-08-07,1484,2270
348209719,01002,19260403 B02,S,2025-08-07,1484,2270
348209719,01003,19260451 G01 VII,S,2025-08-07,2598,3972
348209719,01004,19261052 C01 I,S,2025-08-07,2227,3405
348209719,02001,19260150 A03,O,2025-08-07,207,319
348297904,01001,19260501 B01,S,2025-09-26,2750,3972
348297912,01001,19260453 B02 IV,S,2025-09-30,0,2838
348297912,01002,19260453 B02 V,S,2025-09-30,0,2838
348207077,01001,19260451 B02,S,2025-10-07,4965,4965
348207077,01002,19260451 G01,S,2025-10-07,4965,4965
348207077,01003,19260501 B01,S,2025-10-07,4965,4965
348207077,01004,19260503 A01,S,2025-10-07,2128,2128
348207309,01001,19260501 B13,S,2025-10-07,4965,4965
348203670,01001,19260501 B13,R,2025-05-30,10923,10923
348213901,01001,19261060 A,S,2025-08-08,2128,2128
348201849,01001,19260501 B13,S,2025-08-11,3000,4965
348203845,01001,19100178 L01 I,S,2025-06-12,5462,5462
348203845,01002,19260602 C01 VI,S,2025-06-12,5462,5462
348203845,02001,19260102 A01,R,2025-06-12,54615,54615
348203845,02002,19260501 B13,R,2025-06-12,54615,54615
348203845,02003,19260503 A02,R,2025-06-12,54615,54615
348203894,01001,19100178 L01 I,S,2025-06-12,7282,7282
348203894,01002,19260102 A01,S,2025-06-12,7282,7282
348203894,01003,19260451 C02 V,S,2025-06-12,7282,7282
348203894,01004,19260451 G01 VII,S,2025-06-12,7282,7282
348203894,01005,19260503 A02,S,2025-06-12,7282,7282
348203894,02001,19260501 B13,R,2025-06-12,36410,36410
348480476,01001,19260100 A,S,2025-09-16,5958,5958
348480476,01002,19261053 B01,S,2025-09-16,5107,5107
348480476,02001,19260501 B13,R,2025-09-16,29790,29790
348204744,01001,19261053 B01,S,2025-04-28,2837,2837
348199902,01001,19260405 G02 IV,O,2025-07-17,3000,4965
348199902,01002,19260416 E01,S,2025-07-17,3000,4965
348199902,01003,19260501 B04 II,O,2025-07-17,5000,8276
348199902,02001,19260150 A03,O,2025-07-17,0,930
348201526,01001,19260502 D06 II,S,2025-10-16,16550,16550
348201526,01002,19260502 D10 I,S,2025-10-16,16550,16550
348201526,01003,19260502 D15 II,S,2025-10-16,16550,16550
348201526,01004,19260502 D21,S,2025-10-16,16550,16550
348201526,01005,19260503 A02,S,2025-10-16,16550,16550
348201526,01006,19261053 B05 I,S,2025-10-16,16550,16550
348201526,01007,19261053 B22,S,2025-10-16,16550,16550
348201526,02001,19260501 B13,W,2025-10-16,165514,165514
348201526,02002,19260501 B13,W,2025-10-16,165514,165514
348195157,01001,19260102 A01,S,2025-05-13,4256,4256
348195157,01002A,19260501 B13,S,2025-05-13,4965,4965
348195157,01002B,19260503 A02,S,2025-05-13,0,0
348195157,01003,19261053 B01,S,2025-05-13,4965,4965
348195728,01001,19260501 B01,S,2025-08-26,3972,3972
348297979,01001,19260451 B01,R,2025-09-24,11916,11916
348297979,01002,19260451 E01,R,2025-09-24,8513,8513
348297979,01003,19260451 G01,R,2025-09-24,11916,11916
348191529,01001,19260028 A,S,2025-10-08,4256,4256
348191529,01002,19260102 A01,S,2025-10-08,4256,4256
348191529,01003,19260600 A06 I,S,2025-10-08,5958,5958
348191529,01004,19260602 D,S,2025-10-08,4256,4256
348191529,01005,19261053 B13,S,2025-10-08,5958,5958
348191529,02001,19260501 B13,R,2025-10-08,11916,11916
348191529,03001,19030019 D01,O,2026-03-06,478,478
348193681,01001,19260501 B13,S,2025-09-11,4965,4965
348193681,01002,19261053 B04,S,2025-09-11,3547,3547
348193681,01003,19261053 B13,S,2025-09-11,4965,4965
348193822,01001A,19260451 B02,S,2025-08-27,2500,4965
348193822,01001B,19260451 G01,S,2025-08-27,0,0
348193822,01002A,19260451 C02,S,2025-08-27,0,3547
348193822,01002B,19260452 J02,S,2025-08-27,0,0
348193822,02001,19260451 E01,R,2025-08-27,5000,9930
348189390,01001,19260100 A,S,2025-06-18,5675,5675
348189390,01002,19260453 B02 IV,S,2025-06-18,3783,3783
348189390,01003,19260453 B02 V,S,2025-06-18,6620,6620
348189390,01004,19260501 B02 I,S,2025-06-18,6620,6620
348189390,01005,19260501 B04 II,S,2025-06-18,6620,6620
348189390,01006,19261053 B13,S,2025-06-18,6620,6620
348189010,01001,19260501 B13,S,2025-07-15,0,11585
348189093,01001,19260451 G01,S,2025-08-06,2970,4965
348189093,01002,19260452 J02,S,2025-08-06,2970,4965
348189135,01001,19260451 G01,S,2025-06-11,5462,5462
348189283,01001,19100067 C02 V,S,2025-06-11,4968,6620
348193673,01001,19260451 B01,S,2025-09-18,3972,3972
348193673,01002,19260451 E01,S,2025-09-18,3972,3972
348193673,01003,19260501 B13,S,2025-09-18,3972,3972
348186750,01001,19260501 B10,O,2025-10-15,3972,3972
348187295,01001,19260501 B13,W,2025-06-24,36413,36413
348187295,01002,19260503 A01,W,2025-06-24,31210,31210
348187295,01003,19261053 B01,W,2025-06-24,31210,31210
348187402,01001A,19100134 C01,S,2025-09-02,1000,2270
348187402,01001B,19100134 E01,S,2025-09-02,0,0
348187402,01001C,19100134 F02,S,2025-09-02,0,0
348187402,01001D,19100134 K01,S,2025-09-02,0,0
348187402,01002A,19101200 E01,S,2025-09-02,2000,3972
348187402,01002B,19101200 G01,S,2025-09-02,0,0
348187402,01002C,19101200 H01,S,2025-09-02,0,0
348187402,01003,19260152 F03,S,2025-09-02,2000,3972
348183922,01001,19260451 E01,S,2025-09-11,4965,4965
348183922,01002,19260451 G01,S,2025-09-11,4965,4965
348190851,01001,19260451 B01,S,2025-08-29,3972,3972
348190851,01002,19260451 E01,S,2025-08-29,2838,2838
348190851,01003,19260501 B13,S,2025-08-29,3972,3972
348191354,01001,19260102 A01,S,2025-09-17,2553,2553
348191354,01002,19260501 B13,R,2025-09-17,11916,11916
348183591,01001,19260451 G01 VII,S,2025-06-17,3000,4965
348183591,01002A,19260451 F07,S,2025-06-17,0,3547
348183591,01002B,19260454 A,S,2025-06-17,0,0
348183591,01003,19260452 W02,S,2025-06-17,3000,3547
348183138,01001,19260102 A01,S,2025-09-12,1700,2837
348183138,01002A,19261153 C01,S,2025-09-12,1700,2837
348183138,01002B,19261153 D02 I,S,2025-09-12,0,0
348183138,01002C,19261153 G01,S,2025-09-12,0,0
348188871,01001,19260451 F03,S,2025-10-02,2500,4965
348179185,01001,19260453 B02 V,S,2025-09-24,3972,3972
348179185,01002,19260454 C03,S,2025-09-24,3972,3972
348179243,01001,19260451 G01,S,2025-05-21,3972,6620
348179276,01001,19260501 B13,S,2025-05-08,3476,4965
348282328,01001,19260102 A01,S,2025-09-16,1702,1702
348282328,01002,19260501 B13,S,2025-09-16,3972,3972
348282328,01003,19261053 B01,S,2025-09-16,3972,3972
348177213,01001,19260501 B13,S,2025-04-25,4965,4965
348177239,01001,19260501 B13,S,2025-04-25,4965,4965
348177437,01001A,19100147 C04 II,S,2025-04-22,2800,2800
